_time,_measurement,host,location,room,humidity,is_moving,light,mic,temperature
2025-08-29T03:15:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.33508771929831,0.0,0.0,14.701754385964913,27.700000000000024
2025-08-29T03:16:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.30882352941185,0.0,0.0,14.823529411764708,27.700000000000028
2025-08-29T03:17:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.34285714285714,0.0,0.0,14.857142857142858,27.657142857142865
2025-08-29T03:18:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.48805970149253,0.0,0.0,14.791044776119405,27.59999999999997
2025-08-29T03:19:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.60298507462686,0.0,0.0,14.761194029850746,27.610447761194013
2025-08-29T03:20:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.59047619047617,0.0,0.0,14.666666666666666,27.65952380952384
2025-08-29T03:21:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.71400000000006,0.0,0.0,14.72,27.60799999999999
2025-08-29T03:22:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.8000000000001,0.0,0.0,14.885714285714286,27.604285714285687
2025-08-29T03:23:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.80000000000004,0.0,0.0,15.933333333333334,27.63555555555557
2025-08-29T03:24:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.80000000000004,0.0,0.0,14.8,27.70000000000002
2025-08-29T03:25:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.80000000000008,0.0,0.0,15.090909090909092,27.700000000000028
2025-08-29T03:26:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.76338028169016,0.0,0.0,14.76056338028169,27.700000000000028
2025-08-29T03:27:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.80000000000003,0.0,0.0,14.976190476190476,27.700000000000017
2025-08-29T03:28:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.8,0.0,0.0,14.382352941176473,27.700000000000017
2025-08-29T03:29:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.79999999999997,0.0,0.0,15.727272727272728,27.7
2025-08-29T03:30:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.83857142857143,0.0,0.0,14.857142857142858,27.700000000000028
2025-08-29T03:31:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.86142857142856,0.0,0.0,14.985714285714286,27.700000000000028
2025-08-29T03:32:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.9717948717949,0.0,0.0,14.564102564102564,27.700000000000017
2025-08-29T03:33:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.80465116279073,0.0,0.0,14.69767441860465,27.70000000000002
2025-08-29T03:34:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.86000000000004,0.0,0.0,14.82857142857143,27.700000000000028
2025-08-29T03:35:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.89545454545457,0.0,0.0,14.848484848484848,27.70454545454548
2025-08-29T03:36:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.75370370370366,0.0,0.0,14.61111111111111,27.759259259259245
2025-08-29T03:37:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.8377777777778,0.0,0.0,14.622222222222222,27.75555555555557
2025-08-29T03:38:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.90857142857148,0.0,0.0,15.085714285714284,27.700000000000017
2025-08-29T03:39:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.90441176470588,0.0,0.0,14.852941176470589,27.700000000000028
2025-08-29T03:40:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.95428571428569,0.0,0.0,14.871428571428572,27.732857142857146
2025-08-29T03:41:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.90937500000004,0.0,0.0,14.75,27.790624999999984
2025-08-29T03:42:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.73134328358199,0.0,0.0,14.865671641791044,27.79999999999997
2025-08-29T03:43:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.78088235294128,0.0,0.0,14.926470588235292,27.79999999999997
2025-08-29T03:44:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.893023255814,0.0,0.0,14.674418604651162,27.790697674418595
2025-08-29T03:45:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,69.02399999999997,0.0,0.0,14.84,27.706000000000028
